620703, 1.015150 
620705, 0.985070 
620706, 1.181820 
620709, 1.025640 
620710, 1.150000 
620711, 0.956520 
620712, 1.000000 
620713, 0.977270 
620716, 0.976740 
620717, 0.880950 
620718, 1.027030 
620719, 1.000000 
620720, 0.973680 
620723, 1.000000 
620724, 0.945950 
620725, 1.000000 
620726, 1.000000 
620727, 1.000000 
620730, 1.000000 
620731, 1.000000 
620801, 1.057140 
620802, 0.986490 
620803, 0.986300 
620806, 1.000000 
620807, 0.986110 
620808, 0.985920 
620809, 0.971430 
620810, 1.000000 
620813, 1.117650 
620814, 1.000000 
620815, 0.973680 
620816, 1.000000 
620817, 0.972970 
620820, 0.972220 
620821, 1.000000 
620822, 1.000000 
620823, 1.000000 
620824, 1.000000 
620827, 1.000000 
620828, 0.971430 
620829, 1.058820 
620830, 0.972220 
620831, 1.000000 
620904, 1.000000 
620905, 0.971430 
620906, 1.000000 
620907, 1.000000 
620910, 0.970590 
620911, 1.000000 
620912, 1.000000 
620913, 1.000000 
620914, 1.000000 
620917, 1.000000 
620918, 1.000000 
620919, 1.000000 
620920, 1.000000 
620921, 1.030300 
620924, 0.970590 
620925, 1.000000 
620926, 1.000000 
620927, 1.000000 
620928, 0.969700 
621001, 0.968750 
621002, 1.096770 
621003, 1.058820 
621004, 0.944440 
621005, 1.000000 
621008, 1.000000 
621009, 1.029410 
621010, 0.971430 
621011, 0.970590 
621012, 1.000000 
621015, 0.969700 
621016, 1.000000 
621017, 0.968750 
621018, 0.967740 
621019, 1.000000 
621022, 1.033330 
621023, 1.000000 
621024, 0.935480 
621025, 0.965520 
621026, 1.035710 
621029, 0.965520 
621030, 1.000000 
621031, 1.000000 
621101, 0.964290 
621102, 1.037040 
621105, 0.964290 
621107, 1.037040 
621108, 1.000000 
621109, 1.000000 
621112, 1.035710 
621113, 1.000000 
621114, 0.965520 
621115, 1.000000 
621116, 1.000000 
621119, 1.035710 
621120, 0.965520 
621121, 1.000000 
621123, 1.000000 
621126, 1.000000 
621127, 0.964290 
621128, 1.037040 
621129, 1.000000 
621130, 0.964290 
621203, 1.000000 
621204, 1.000000 
621205, 1.000000 
621206, 1.000000 
621207, 1.000000 
621210, 1.037040 
621211, 1.000000 
621212, 1.000000 
621213, 1.000000 
621214, 1.000000 
621217, 1.000000 
621218, 0.964290 
621219, 1.000000 
621220, 1.000000 
621221, 1.000000 
621224, 1.000000 
621226, 1.000000 
621227, 0.962960 
621228, 1.000000 
621231, 1.000000 
630102, 1.076920 
630103, 1.035710 
630104, 1.034480 
630107, 0.966670 
630108, 1.034480 
630109, 1.000000 
630110, 1.100000 
630111, 1.090910 
630114, 1.000000 
630115, 0.944440 
630116, 1.029410 
630117, 0.942860 
630118, 1.000000 
630121, 0.969700 
630122, 1.000000 
630123, 1.000000 
630124, 1.000000 
630125, 1.031250 
630128, 1.000000 
630129, 0.969700 
630130, 1.031250 
630131, 1.015150 
630201, 1.104480 
630204, 1.108110 
630205, 0.975610 
630206, 0.925000 
630207, 1.000000 
630208, 0.972970 
630211, 1.000000 
630212, 0.944440 
630213, 1.058820 
630214, 0.972220 
630215, 1.000000 
630218, 0.971430 
630219, 1.029410 
630220, 0.971430 
630221, 1.000000 
630225, 1.000000 
630226, 0.970590 
630227, 1.015150 
630228, 0.955220 
630301, 1.000000 
630304, 1.000000 
630305, 1.031250 
630306, 0.969700 
630307, 1.000000 
630308, 1.000000 
630311, 1.000000 
630312, 1.000000 
630313, 1.031250 
630314, 1.000000 
630315, 1.000000 
630318, 1.000000 
630319, 1.000000 
630320, 1.000000 
630321, 1.030300 
630322, 1.029410 
630325, 1.000000 
630326, 0.971430 
630327, 1.000000 
630328, 1.000000 
630329, 0.970590 
630401, 1.000000 
630402, 1.060610 
630403, 1.000000 
630404, 0.985710 
630405, 0.985510 
630408, 1.000000 
630409, 1.000000 
630410, 1.000000 
630411, 1.014710 
630415, 1.014490 
630416, 0.971430 
630417, 1.000000 
630418, 1.000000 
630419, 1.000000 
630422, 1.000000 
630423, 1.000000 
630424, 1.000000 
630425, 0.970590 
630426, 0.984850 
630429, 1.015380 
630430, 0.969700 
630501, 1.000000 
630502, 1.031250 
630503, 0.969700 
630506, 1.031250 
630507, 1.030300 
630508, 1.029410 
630509, 1.000000 
630510, 0.971430 
630513, 0.970590 
630514, 1.000000 
630515, 1.000000 
630516, 0.969700 
630517, 1.031250 
630520, 0.969700 
630521, 1.000000 
630522, 1.000000 
630523, 1.000000 
630524, 1.015630 
630527, 0.984620 
630528, 1.000000 
630529, 1.000000 
630531, 1.031250 
630603, 0.969700 
630604, 1.000000 
630605, 1.000000 
630606, 1.000000 
630607, 1.000000 
630610, 0.968750 
630611, 1.032260 
630612, 1.000000 
630613, 1.000000 
630614, 1.000000 
630617, 1.000000 
630618, 0.968750 
630619, 1.032260 
630620, 1.000000 
630621, 0.968750 
630624, 1.000000 
630625, 1.016130 
630626, 0.984130 
630627, 1.016130 
630628, 1.000000 
630701, 0.984130 
630702, 1.000000 
630703, 1.016130 
630705, 1.000000 
630708, 0.984130 
630709, 1.000000 
630710, 1.000000 
630711, 1.000000 
630712, 1.000000 
