620703, 1.007750 
620705, 1.001920 
620706, 0.986560 
620709, 1.007780 
620710, 1.011580 
620711, 1.019080 
620712, 1.007490 
620713, 1.011150 
620716, 0.992650 
620717, 0.996300 
620718, 0.973830 
620719, 0.998080 
620720, 1.036540 
620723, 0.992580 
620724, 0.994390 
620725, 0.996240 
620726, 1.018870 
620727, 1.014810 
620730, 1.016420 
620731, 0.998200 
620801, 0.994600 
620802, 1.012660 
620803, 0.994640 
620806, 0.994610 
620807, 0.985560 
620808, 1.003660 
620809, 0.990880 
620810, 1.009210 
620813, 0.996350 
620814, 1.009160 
620815, 1.003630 
620816, 1.005420 
620817, 0.998200 
620820, 1.009010 
620821, 0.992860 
620822, 1.007190 
620823, 1.005360 
620824, 0.991120 
620827, 0.996420 
620828, 0.985610 
620829, 1.003650 
620830, 1.001820 
620831, 1.000000 
620904, 0.990930 
620905, 0.970700 
620906, 0.994340 
620907, 1.003800 
620910, 1.005670 
620911, 1.011280 
620912, 1.003720 
620913, 0.985190 
620914, 1.005640 
620917, 1.016820 
620918, 0.990810 
620919, 1.003710 
620920, 0.992610 
620921, 0.964620 
620924, 0.972970 
620925, 1.000000 
620926, 0.972220 
620927, 0.991840 
620928, 1.008230 
621001, 0.995920 
621002, 1.006150 
621003, 1.006110 
621004, 1.012150 
621005, 1.008000 
621008, 1.000000 
621009, 0.994050 
621010, 1.005990 
621011, 1.003970 
621012, 0.998020 
621015, 1.005940 
621016, 1.005910 
621017, 0.990160 
621018, 0.970180 
621019, 1.002050 
621022, 1.004090 
621023, 0.979630 
621024, 1.014550 
621025, 0.991800 
621026, 0.993800 
621029, 1.016630 
621030, 1.038850 
621031, 0.994090 
621101, 1.001980 
621102, 1.047430 
621105, 1.000000 
621107, 1.003770 
621108, 0.990600 
621109, 1.017080 
621112, 1.027990 
621113, 1.001810 
621114, 0.998190 
621115, 1.001810 
621116, 0.992750 
621119, 0.989050 
621120, 1.001850 
621121, 1.012890 
621123, 1.010910 
621126, 1.014390 
621127, 1.015960 
621128, 0.998250 
621129, 0.994760 
621130, 0.998240 
621203, 1.007040 
621204, 1.029720 
621205, 1.001700 
621206, 0.993220 
621207, 1.008530 
621210, 0.996620 
621211, 1.001700 
621212, 0.994920 
621213, 0.984670 
621214, 1.006920 
621217, 1.003440 
621218, 0.976030 
621219, 1.014040 
621220, 0.996540 
621221, 0.996530 
621224, 1.000000 
621226, 0.996520 
621227, 0.993010 
621228, 0.992960 
621231, 1.010640 
630102, 0.994740 
630103, 1.012350 
630104, 1.020910 
630107, 1.005120 
630108, 1.018680 
630109, 0.976670 
630110, 1.000000 
630111, 0.998290 
630114, 1.011970 
630115, 0.995270 
630116, 0.994880 
630117, 1.001720 
630118, 0.998290 
630121, 1.010290 
630122, 0.991510 
630123, 1.003420 
630124, 0.986350 
630125, 1.013840 
630128, 1.006830 
630129, 1.003390 
630130, 0.972970 
630131, 1.017360 
630201, 1.003410 
630204, 1.000000 
630205, 1.000000 
630206, 1.006800 
630207, 1.003380 
630208, 0.989900 
630211, 1.006800 
630212, 1.003380 
630213, 1.005050 
630214, 0.996650 
630215, 0.998320 
630218, 1.005050 
630219, 0.988270 
630220, 0.996610 
630221, 0.979590 
630225, 0.993060 
630226, 1.001750 
630227, 0.998250 
630228, 0.993010 
630301, 0.982390 
630304, 1.026880 
630305, 1.008730 
630306, 0.986160 
630307, 0.996490 
630308, 1.003520 
630311, 0.992980 
630312, 1.007070 
630313, 1.008770 
630314, 1.000000 
